scenario,scene_id,valid_pixels,total_pixels,valid_ratio,mean,median,std,min,max,p10,p90
ground_rot_315,scene_0102,47,196,0.23979591836734693,0.22173725068569183,0.22445642948150635,0.1245531439781189,-0.06456808000802994,0.41779839992523193,0.058286506682634354,0.3899605870246887
ground_rot_315,scene_0103,40,196,0.20408163265306123,0.40828800201416016,0.4121537208557129,0.08245241641998291,0.17357110977172852,0.5243552923202515,0.28119513392448425,0.4963395595550537
ground_rot_315,scene_0104,22,196,0.11224489795918367,0.21136082708835602,0.20075306296348572,0.0650705024600029,0.09990127384662628,0.3370217978954315,0.12326467782258987,0.30001431703567505
ground_rot_315,scene_0105,41,196,0.20918367346938777,0.2574975788593292,0.26962703466415405,0.11123630404472351,0.0037212073802948,0.48998573422431946,0.1337275505065918,0.39693522453308105
ground_rot_315,scene_0106,21,196,0.10714285714285714,0.2954551577568054,0.29271090030670166,0.06987008452415466,0.1966199278831482,0.47480782866477966,0.20809856057167053,0.39027467370033264
ground_rot_315,scene_0107,6,196,0.030612244897959183,0.3978269696235657,0.40717923641204834,0.14783991873264313,0.15414908528327942,0.5619714260101318,0.20505023002624512,0.5491820573806763
ground_rot_315,scene_0108,42,196,0.21428571428571427,0.2972111105918884,0.31256046891212463,0.09651122987270355,0.11218558251857758,0.4885788559913635,0.1569555103778839,0.41363731026649475
ground_rot_315,scene_0109,19,196,0.09693877551020408,0.30162495374679565,0.3049037456512451,0.09471631050109863,0.16292504966259003,0.5327052474021912,0.19444639980793,0.4156266450881958
ground_rot_315,scene_0110,24,196,0.12244897959183673,0.3254939019680023,0.3043777048587799,0.08010352402925491,0.1925576627254486,0.4888943135738373,0.23871655762195587,0.43720895051956177
ground_rot_315,scene_0111,17,196,0.08673469387755102,0.29663747549057007,0.3296744227409363,0.09683055430650711,0.09910781681537628,0.3896893858909607,0.13334080576896667,0.3864824175834656
ground_rot_315,scene_0112,22,196,0.11224489795918367,0.48376330733299255,0.46738019585609436,0.1524323672056198,0.17156155407428741,0.7894490957260132,0.2863365411758423,0.6598875522613525
ground_rot_315,scene_0113,22,196,0.11224489795918367,0.30699148774147034,0.31762421131134033,0.11366845667362213,0.06527300179004669,0.46790269017219543,0.17644374072551727,0.44140100479125977
ground_rot_315,scene_0114,20,196,0.10204081632653061,0.48436862230300903,0.449392169713974,0.14632627367973328,0.2717165946960449,0.7541617155075073,0.2916390895843506,0.6966100335121155
ground_rot_315,scene_0115,45,196,0.22959183673469388,0.22921104729175568,0.2255590558052063,0.10455050319433212,0.08223122358322144,0.4881276488304138,0.10337097942829132,0.389703631401062
ground_rot_315,scene_0116,33,196,0.1683673469387755,0.31122279167175293,0.3190554082393646,0.10977166146039963,0.03184312582015991,0.47451409697532654,0.15921741724014282,0.45046573877334595
ground_rot_315,scene_0117,36,196,0.1836734693877551,0.22501277923583984,0.23869748413562775,0.11349768936634064,-0.0925588384270668,0.44989466667175293,0.08182603865861893,0.32955020666122437
ground_rot_315,scene_0118,35,196,0.17857142857142858,0.24346081912517548,0.2368660271167755,0.10791519284248352,0.05468415096402168,0.46099644899368286,0.1175197958946228,0.3883821666240692
ground_rot_315,scene_0119,28,196,0.14285714285714285,0.38250869512557983,0.35476064682006836,0.08191822469234467,0.21503373980522156,0.5365804433822632,0.30681055784225464,0.5116806030273438
ground_rot_315,scene_0120,8,196,0.04081632653061224,0.39432865381240845,0.3693944811820984,0.07861797511577606,0.27497541904449463,0.49961739778518677,0.29245832562446594,0.4897305965423584
ground_rot_315,scene_0121,6,196,0.030612244897959183,0.2607625126838684,0.27618035674095154,0.037630852311849594,0.1774960458278656,0.28387731313705444,0.22203782200813293,0.28215086460113525
ground_rot_315,scene_0122,12,196,0.061224489795918366,0.25376003980636597,0.25010743737220764,0.1189088225364685,0.06671275198459625,0.45625483989715576,0.1036713644862175,0.4128001928329468
ground_rot_315,scene_0123,16,196,0.08163265306122448,0.38467836380004883,0.40801072120666504,0.08492037653923035,0.17440038919448853,0.509270191192627,0.2540472447872162,0.4640686810016632
ground_rot_315,scene_0124,33,196,0.1683673469387755,0.3500467836856842,0.3446064889431,0.1030290424823761,0.15014410018920898,0.5294048190116882,0.22464679181575775,0.48515814542770386
ground_rot_315,scene_0125,29,196,0.14795918367346939,0.34670841693878174,0.3669402301311493,0.11841055005788803,0.11272448301315308,0.5748964548110962,0.18771414458751678,0.46569815278053284
ground_rot_315,scene_0126,44,196,0.22448979591836735,0.2514130473136902,0.27858084440231323,0.1282934993505478,-0.0651242583990097,0.43527472019195557,0.07310800999403,0.4151638150215149
ground_rot_315,scene_0127,45,196,0.22959183673469388,0.2247859388589859,0.2062113881111145,0.09961899369955063,0.000583358108997345,0.4942089319229126,0.10073231160640717,0.3527243435382843
ground_rot_315,scene_0128,16,196,0.08163265306122448,0.268017441034317,0.28071844577789307,0.13131412863731384,0.04627111554145813,0.4866725206375122,0.09768513590097427,0.4243154525756836
ground_rot_315,scene_0129,28,196,0.14285714285714285,0.22403189539909363,0.21473294496536255,0.12524110078811646,-0.06938333809375763,0.4238266348838806,0.08916831016540527,0.37657949328422546
ground_rot_315,scene_0130,27,196,0.1377551020408163,0.3669414222240448,0.35900089144706726,0.13990671932697296,0.021511126309633255,0.5738469362258911,0.1850326657295227,0.5379660129547119
ground_rot_315,scene_0131,45,196,0.22959183673469388,0.3009289801120758,0.3033279776573181,0.10000582784414291,0.03253940865397453,0.5104199051856995,0.16864871978759766,0.4091615080833435
ground_rot_315,scene_0132,34,196,0.17346938775510204,0.473294198513031,0.45744588971138,0.12555573880672455,0.23882493376731873,0.7384674549102783,0.30934393405914307,0.634731113910675
ground_rot_315,scene_0133,10,196,0.05102040816326531,0.35795313119888306,0.3833487629890442,0.07623282819986343,0.1990167796611786,0.4392070174217224,0.23963424563407898,0.42157071828842163
ground_rot_315,scene_0134,41,196,0.20918367346938777,0.24811050295829773,0.2577306628227234,0.09728270769119263,-0.020188290625810623,0.44435915350914,0.10855381935834885,0.3806188106536865
ground_rot_315,scene_0135,37,196,0.18877551020408162,0.5165991187095642,0.5240289568901062,0.08733361959457397,0.28618451952934265,0.6632705926895142,0.40772223472595215,0.6139534711837769
ground_rot_315,scene_0136,20,196,0.10204081632653061,0.5619811415672302,0.5760461091995239,0.06561272591352463,0.42158639430999756,0.6417268514633179,0.4692900478839874,0.6343198418617249
ground_rot_315,scene_0137,30,196,0.15306122448979592,0.4410126507282257,0.45819202065467834,0.0747150406241417,0.26176345348358154,0.5708233118057251,0.3285079896450043,0.5200819373130798
ground_rot_315,scene_0138,29,196,0.14795918367346939,0.2446625828742981,0.2434062659740448,0.10974080860614777,-0.03189542889595032,0.4728572368621826,0.151938796043396,0.42237186431884766
ground_rot_315,scene_0139,20,196,0.10204081632653061,0.3849618434906006,0.40289533138275146,0.06759114563465118,0.24842357635498047,0.4738631844520569,0.28420329093933105,0.4607960283756256
ground_rot_315,scene_0140,13,196,0.0663265306122449,0.3434852659702301,0.3698192238807678,0.09415890276432037,0.184047669172287,0.4768817722797394,0.203632652759552,0.4549863636493683
ground_rot_315,scene_0141,13,196,0.0663265306122449,0.25284138321876526,0.25572943687438965,0.07182150334119797,0.11490748822689056,0.36971235275268555,0.16983632743358612,0.3490128219127655
ground_rot_315,scene_0142,38,196,0.19387755102040816,0.2880728840827942,0.29975682497024536,0.09984805434942245,0.008344771340489388,0.4604748487472534,0.16910873353481293,0.4108235836029053
ground_rot_315,scene_0143,14,196,0.07142857142857142,0.25573763251304626,0.24644967913627625,0.11788903176784515,0.060927219688892365,0.47328856587409973,0.12337205559015274,0.4213978946208954
ground_rot_315,scene_0144,51,196,0.2602040816326531,0.26969456672668457,0.2577732801437378,0.11744553595781326,0.010932672768831253,0.5450173616409302,0.15195238590240479,0.4143846035003662
ground_rot_315,scene_0145,25,196,0.12755102040816327,0.47177737951278687,0.4582782983779907,0.08909869194030762,0.25644323229789734,0.6572418808937073,0.3981877863407135,0.5791202187538147
ground_rot_315,scene_0146,14,196,0.07142857142857142,0.334377646446228,0.3142550587654114,0.14651846885681152,-0.0692664161324501,0.5449038743972778,0.23604151606559753,0.5083016753196716
ground_rot_315,scene_0147,28,196,0.14285714285714285,0.3933318853378296,0.377811461687088,0.05454234406352043,0.2937498092651367,0.5037288665771484,0.32700493931770325,0.4714500308036804
ground_rot_315,scene_0148,54,196,0.2755102040816326,0.3768959045410156,0.36765217781066895,0.11650661379098892,0.14792899787425995,0.608434796333313,0.22912302613258362,0.5439171195030212
ground_rot_315,scene_0149,47,196,0.23979591836734693,0.38628247380256653,0.40764981508255005,0.08626312017440796,0.1813904494047165,0.5338236689567566,0.26901930570602417,0.4790273606777191
ground_rot_315,scene_0150,13,196,0.0663265306122449,0.3134176731109619,0.3172341585159302,0.05926549434661865,0.20168939232826233,0.4046732783317566,0.2468065768480301,0.3908635973930359
ground_rot_315,scene_0151,34,196,0.17346938775510204,0.37343505024909973,0.36462318897247314,0.10136910527944565,0.13260826468467712,0.6135858297348022,0.2615952491760254,0.4870113134384155
ground_rot_315,scene_0152,46,196,0.23469387755102042,0.4645302891731262,0.4738345444202423,0.08470118790864944,0.30271852016448975,0.645416259765625,0.3460346758365631,0.565262496471405
ground_rot_315,scene_0153,35,196,0.17857142857142858,0.5069220662117004,0.5170032978057861,0.09140122681856155,0.32545679807662964,0.6360615491867065,0.3861047923564911,0.6114948391914368
ground_rot_315,scene_0154,9,196,0.04591836734693878,0.278726726770401,0.28951478004455566,0.08509965986013412,0.14780470728874207,0.42400962114334106,0.16873066127300262,0.3672183156013489
ground_rot_315,scene_0155,13,196,0.0663265306122449,0.27442365884780884,0.23103970289230347,0.12325787544250488,0.12210571765899658,0.5381608009338379,0.14566344022750854,0.44172459840774536
ground_rot_315,scene_0156,1,196,0.00510204081632653,0.4154859781265259,0.4154859781265259,0.0,0.4154859781265259,0.4154859781265259,0.4154859781265259,0.4154859781265259
ground_rot_315,scene_0157,19,196,0.09693877551020408,0.31541866064071655,0.32902103662490845,0.1020478904247284,0.03991006314754486,0.4834219217300415,0.19923076033592224,0.4207775294780731
ground_rot_315,scene_0158,16,196,0.08163265306122448,0.4120999574661255,0.3912394344806671,0.06936011463403702,0.29030293226242065,0.5258896350860596,0.3328419327735901,0.5091390609741211
ground_rot_315,scene_0159,44,196,0.22448979591836735,0.48854804039001465,0.507976770401001,0.11756513267755508,0.2400033175945282,0.6676023602485657,0.3087061941623688,0.6327399611473083
ground_rot_315,scene_0160,42,196,0.21428571428571427,0.24507418274879456,0.23337088525295258,0.10856181383132935,0.0008268337696790695,0.4792652130126953,0.11131405085325241,0.36566442251205444
ground_rot_315,scene_0161,45,196,0.22959183673469388,0.2363460808992386,0.23287302255630493,0.10094663500785828,0.04291558265686035,0.505803108215332,0.08485158532857895,0.3504672348499298
ground_rot_315,scene_0162,47,196,0.23979591836734693,0.18151915073394775,0.1814669668674469,0.10006135702133179,-0.04739249497652054,0.35687685012817383,0.05089356377720833,0.31701770424842834
ground_rot_315,scene_0163,30,196,0.15306122448979592,0.18412412703037262,0.17185497283935547,0.09200508892536163,-0.08194543421268463,0.36550918221473694,0.09049670398235321,0.2917923629283905
ground_rot_315,scene_0164,31,196,0.15816326530612246,0.26603659987449646,0.261040061712265,0.08854559808969498,0.09692882001399994,0.4843669533729553,0.16720731556415558,0.3562191128730774
ground_rot_315,scene_0165,11,196,0.05612244897959184,0.21501366794109344,0.18717694282531738,0.11204638332128525,0.041693270206451416,0.4493955373764038,0.08857817947864532,0.37571337819099426
ground_rot_315,scene_0166,30,196,0.15306122448979592,0.24535755813121796,0.24655085802078247,0.11032912880182266,0.04533877223730087,0.41737568378448486,0.07414648681879044,0.3978336751461029
ground_rot_315,scene_0167,50,196,0.25510204081632654,0.24413101375102997,0.2574657201766968,0.10651510953903198,-0.0010271519422531128,0.4810999631881714,0.11867217719554901,0.3477868437767029
ground_rot_315,scene_0168,20,196,0.10204081632653061,0.4605565071105957,0.4631198048591614,0.09396622329950333,0.2598420977592468,0.629947304725647,0.3133384585380554,0.5782760977745056
ground_rot_315,scene_0169,41,196,0.20918367346938777,0.5047152042388916,0.5263449549674988,0.08963446319103241,0.2690754234790802,0.6393468379974365,0.3857862949371338,0.5999835729598999
ground_rot_315,scene_0170,16,196,0.08163265306122448,0.5170193314552307,0.5224118828773499,0.08172956109046936,0.30993056297302246,0.6272348165512085,0.40500158071517944,0.5995092391967773
ground_rot_315,scene_0171,6,196,0.030612244897959183,0.30730539560317993,0.32690733671188354,0.07259756326675415,0.195479154586792,0.4037521779537201,0.21118555963039398,0.37736642360687256
ground_rot_315,scene_0172,34,196,0.17346938775510204,0.3026074767112732,0.29151105880737305,0.09912171214818954,0.09719522297382355,0.5741523504257202,0.19660206139087677,0.42620930075645447
ground_rot_315,scene_0173,7,196,0.03571428571428571,0.274128794670105,0.30695897340774536,0.15395693480968475,-0.014233559370040894,0.4725290536880493,0.08435700088739395,0.43161335587501526
ground_rot_315,scene_0174,41,196,0.20918367346938777,0.16198040544986725,0.180239737033844,0.1114489883184433,-0.21904480457305908,0.3623233437538147,0.04356926679611206,0.29715460538864136
ground_rot_315,scene_0175,42,196,0.21428571428571427,0.1551191210746765,0.14152808487415314,0.10434804856777191,-0.10511529445648193,0.4418363571166992,0.036376018077135086,0.2761878967285156
ground_rot_315,scene_0176,48,196,0.24489795918367346,0.1862916648387909,0.1826896220445633,0.09502515941858292,-0.004454221576452255,0.3687572479248047,0.0717223733663559,0.2999386191368103
ground_rot_315,scene_0177,28,196,0.14285714285714285,0.2890857458114624,0.291815847158432,0.08488401025533676,0.13710959255695343,0.4493839740753174,0.16226427257061005,0.38607728481292725
ground_rot_315,scene_0178,26,196,0.1326530612244898,0.22508710622787476,0.1908119022846222,0.10293609648942947,0.048889487981796265,0.46494513750076294,0.11089597642421722,0.3848477303981781
ground_rot_315,scene_0179,46,196,0.23469387755102042,0.4089307487010956,0.4199194014072418,0.1023469865322113,0.12615974247455597,0.5635455250740051,0.28202223777770996,0.5201338529586792
ground_rot_315,scene_0180,43,196,0.2193877551020408,0.22742785513401031,0.2290327250957489,0.10401097685098648,-0.07166022807359695,0.4481860101222992,0.10389064252376556,0.35238784551620483
ground_rot_315,scene_0181,38,196,0.19387755102040816,0.43255922198295593,0.4394654631614685,0.11023728549480438,0.1469477415084839,0.6076810956001282,0.28128781914711,0.5679199695587158
ground_rot_315,scene_0182,7,196,0.03571428571428571,0.31066185235977173,0.285624623298645,0.05757634714245796,0.2349412739276886,0.407614141702652,0.24760578572750092,0.3823339343070984
ground_rot_315,scene_0183,22,196,0.11224489795918367,0.3027251660823822,0.2984750270843506,0.08945110440254211,0.13030393421649933,0.47176843881607056,0.20645871758460999,0.4015117585659027
ground_rot_315,scene_0184,15,196,0.07653061224489796,0.30036303400993347,0.3267376124858856,0.10168062895536423,0.12417247891426086,0.4558109641075134,0.17067518830299377,0.42725980281829834
ground_rot_315,scene_0185,5,196,0.025510204081632654,0.24253582954406738,0.20704853534698486,0.12786872684955597,0.0675005167722702,0.42349934577941895,0.10690721869468689,0.3935449719429016
ground_rot_315,scene_0186,33,196,0.1683673469387755,0.22806276381015778,0.23238497972488403,0.12635943293571472,-0.06263413280248642,0.5071375370025635,0.03617134317755699,0.37618178129196167
ground_rot_315,scene_0187,41,196,0.20918367346938777,0.23025277256965637,0.22175458073616028,0.12085621058940887,0.005465539172291756,0.5259097814559937,0.09164102375507355,0.3806682825088501
ground_rot_315,scene_0188,24,196,0.12244897959183673,0.29674458503723145,0.3090132772922516,0.1076185330748558,0.03666307032108307,0.482269823551178,0.16896763443946838,0.4063858687877655
ground_rot_315,scene_0189,26,196,0.1326530612244898,0.4516276717185974,0.4441121816635132,0.1077670305967331,0.1854957938194275,0.6771889328956604,0.31482818722724915,0.5993470549583435
ground_rot_315,scene_0190,7,196,0.03571428571428571,0.26961198449134827,0.25416579842567444,0.08231416344642639,0.1658799797296524,0.38903743028640747,0.18825027346611023,0.3883868455886841
ground_rot_315,scene_0191,20,196,0.10204081632653061,0.26566240191459656,0.2561083137989044,0.07597125321626663,0.13146482408046722,0.450290709733963,0.1600201278924942,0.349311500787735
ground_rot_315,scene_0192,47,196,0.23979591836734693,0.2462369203567505,0.2589559257030487,0.1035444438457489,-0.12856940925121307,0.4133780300617218,0.11783242970705032,0.37514662742614746
ground_rot_315,scene_0193,20,196,0.10204081632653061,0.1929861158132553,0.18283526599407196,0.14815659821033478,-0.12277209758758545,0.44150984287261963,0.021824777126312256,0.38861486315727234
ground_rot_315,scene_0194,45,196,0.22959183673469388,0.40504494309425354,0.39585644006729126,0.10030186176300049,0.23954454064369202,0.6426270008087158,0.2804535925388336,0.5367537140846252
ground_rot_315,scene_0195,44,196,0.22448979591836735,0.4125296175479889,0.4237668514251709,0.08956733345985413,0.19675257802009583,0.5640096068382263,0.29751527309417725,0.5094161629676819
ground_rot_315,scene_0196,31,196,0.15816326530612246,0.204437255859375,0.22744424641132355,0.11411426216363907,-0.023736603558063507,0.3759044408798218,0.060314618051052094,0.360662043094635
ground_rot_315,scene_0197,34,196,0.17346938775510204,0.3995569050312042,0.39031946659088135,0.0947478637099266,0.15409421920776367,0.5629315972328186,0.27400827407836914,0.5212300419807434
ground_rot_315,scene_0198,19,196,0.09693877551020408,0.4250332713127136,0.42378610372543335,0.08924701064825058,0.2747233211994171,0.582004189491272,0.2982771098613739,0.5129834413528442
ground_rot_315,scene_0199,2,196,0.01020408163265306,0.2780489921569824,0.2523200213909149,0.02572895586490631,0.2523200213909149,0.30377793312072754,0.25746580958366394,0.2986321449279785
ground_rot_315,scene_0200,23,196,0.11734693877551021,0.4818854331970215,0.485977441072464,0.10979759693145752,0.30369871854782104,0.7614023685455322,0.34593045711517334,0.6082949638366699
ground_rot_315,scene_0201,32,196,0.16326530612244897,0.41313010454177856,0.4003902077674866,0.15583164989948273,0.08232153952121735,0.7107915878295898,0.2386256754398346,0.6140068769454956
ground_rot_315,scene_0202,12,196,0.061224489795918366,0.21345147490501404,0.2032661885023117,0.11880040168762207,-0.04705192148685455,0.39207348227500916,0.11206413805484772,0.3791104555130005
ground_rot_315,scene_0203,31,196,0.15816326530612246,0.21055488288402557,0.2132706195116043,0.12128079682588577,-0.1081506609916687,0.42951828241348267,0.05198537930846214,0.36249208450317383
ground_rot_315,scene_0204,45,196,0.22959183673469388,0.24013186991214752,0.247249573469162,0.1205340027809143,-0.04597027599811554,0.48202329874038696,0.10004515200853348,0.37276771664619446
ground_rot_315,scene_0205,42,196,0.21428571428571427,0.21277445554733276,0.217784583568573,0.12584418058395386,0.0035269595682621002,0.47989559173583984,0.05889762192964554,0.38688191771507263
ground_rot_315,scene_0206,50,196,0.25510204081632654,0.2676205635070801,0.25741082429885864,0.0980493500828743,0.07820095121860504,0.4565706253051758,0.12874428927898407,0.3966255784034729
ground_rot_315,scene_0207,44,196,0.22448979591836735,0.312969446182251,0.308824747800827,0.12220767885446548,0.04582935571670532,0.6670575141906738,0.13307498395442963,0.4672588109970093
ground_rot_315,scene_0208,27,196,0.1377551020408163,0.3754239082336426,0.3406198024749756,0.13674412667751312,0.12009669840335846,0.6341336965560913,0.18123279511928558,0.534878134727478
ground_rot_315,scene_0209,30,196,0.15306122448979592,0.43555769324302673,0.4582904875278473,0.09566816687583923,0.13944073021411896,0.5855543613433838,0.33303409814834595,0.5164388418197632
ground_rot_315,scene_0210,31,196,0.15816326530612246,0.22045648097991943,0.22269466519355774,0.09643258899450302,0.00845409370958805,0.38506168127059937,0.07223936915397644,0.3412054479122162
ground_rot_315,scene_0211,41,196,0.20918367346938777,0.24194954335689545,0.24103489518165588,0.08832533657550812,0.0020568296313285828,0.4266073703765869,0.12890133261680603,0.35687965154647827
ground_rot_315,scene_0212,33,196,0.1683673469387755,0.33876296877861023,0.3549724221229553,0.12593437731266022,-0.0876639187335968,0.5077961683273315,0.22308214008808136,0.468118816614151
ground_rot_315,scene_0213,10,196,0.05102040816326531,0.39977574348449707,0.37659308314323425,0.11598888039588928,0.24579764902591705,0.6143865585327148,0.2612558603286743,0.5378484129905701
ground_rot_315,scene_0214,22,196,0.11224489795918367,0.3961760997772217,0.3692925274372101,0.15014109015464783,0.1209823340177536,0.6743977069854736,0.2047514021396637,0.557637095451355
ground_rot_315,scene_0215,40,196,0.20408163265306123,0.3993839919567108,0.3971903920173645,0.1006973385810852,0.1862732470035553,0.6101956367492676,0.28513216972351074,0.5278288722038269
ground_rot_315,scene_0216,48,196,0.24489795918367346,0.16384881734848022,0.1411367952823639,0.12216635793447495,-0.07715284824371338,0.4348806142807007,0.015833599492907524,0.3256414234638214
ground_rot_315,scene_0217,47,196,0.23979591836734693,0.4269234538078308,0.4307263195514679,0.07538536936044693,0.2680930495262146,0.5832980871200562,0.32892361283302307,0.5212860107421875
ground_rot_315,scene_0218,24,196,0.12244897959183673,0.1826915442943573,0.1717168390750885,0.12431889027357101,-0.06717626005411148,0.4278046786785126,0.04059787467122078,0.333528071641922
ground_rot_315,scene_0219,14,196,0.07142857142857142,0.3540448546409607,0.33778858184814453,0.10695213079452515,0.19344466924667358,0.5532045364379883,0.21500436961650848,0.5005674362182617
ground_rot_315,scene_0220,22,196,0.11224489795918367,0.42618444561958313,0.5002161264419556,0.1430596113204956,0.17608137428760529,0.586506187915802,0.23036125302314758,0.5641623139381409
ground_rot_315,scene_0221,12,196,0.061224489795918366,0.2980196475982666,0.282532274723053,0.07188627868890762,0.21599631011486053,0.485970675945282,0.2291954606771469,0.3627851903438568
ground_rot_315,scene_0222,25,196,0.12755102040816327,0.20034681260585785,0.22689396142959595,0.11423912644386292,-0.17358002066612244,0.38422489166259766,0.0918140560388565,0.31724634766578674
ground_rot_315,scene_0223,38,196,0.19387755102040816,0.39498159289360046,0.41281458735466003,0.13422399759292603,0.08326239883899689,0.6335936188697815,0.21357406675815582,0.557813823223114
ground_rot_315,scene_0224,16,196,0.08163265306122448,0.2828676104545593,0.25876355171203613,0.08668189495801926,0.11307083070278168,0.4417320787906647,0.16279685497283936,0.37214022874832153
ground_rot_315,scene_0225,22,196,0.11224489795918367,0.3144264817237854,0.2894138693809509,0.13364805281162262,0.011454731225967407,0.5216001272201538,0.16274107992649078,0.49945011734962463
ground_rot_315,scene_0226,33,196,0.1683673469387755,0.1504509449005127,0.1569613665342331,0.10111764073371887,-0.04770511016249657,0.32553988695144653,-0.004155210219323635,0.2767862379550934
ground_rot_315,scene_0227,48,196,0.24489795918367346,0.4096887707710266,0.39968910813331604,0.11476147174835205,0.0034453608095645905,0.669411301612854,0.2966202199459076,0.5413599014282227
ground_rot_315,scene_0228,34,196,0.17346938775510204,0.28369560837745667,0.29923194646835327,0.14606429636478424,-0.1104658767580986,0.5492944717407227,0.11029988527297974,0.4378622770309448
ground_rot_315,scene_0229,45,196,0.22959183673469388,0.39637210965156555,0.38925325870513916,0.11980018764734268,0.16846013069152832,0.6982988119125366,0.2588322162628174,0.5408162474632263
ground_rot_315,scene_0230,21,196,0.10714285714285714,0.30569371581077576,0.3178599178791046,0.08409874141216278,0.07622982561588287,0.4208754599094391,0.23230955004692078,0.38982129096984863
ground_rot_315,scene_0231,44,196,0.22448979591836735,0.11002413928508759,0.0805882066488266,0.10945267230272293,-0.07061370462179184,0.4359109401702881,-0.027615001425147057,0.243836909532547
ground_rot_315,scene_0232,22,196,0.11224489795918367,0.15523958206176758,0.15655559301376343,0.11991501599550247,-0.15598271787166595,0.38960403203964233,0.05790381878614426,0.3130456209182739
ground_rot_315,scene_0233,35,196,0.17857142857142858,0.3983808159828186,0.4258885979652405,0.11424674838781357,0.030428683385252953,0.5864875912666321,0.26047784090042114,0.519903302192688
ground_rot_315,scene_0234,8,196,0.04081632653061224,0.32988089323043823,0.3528671860694885,0.03605993092060089,0.2619093954563141,0.3597773015499115,0.28004834055900574,0.3593144118785858
ground_rot_315,scene_0235,38,196,0.19387755102040816,0.1783071756362915,0.1747715026140213,0.11448463797569275,-0.025948550552129745,0.45653235912323,0.020374752581119537,0.3134116232395172
ground_rot_315,scene_0236,6,196,0.030612244897959183,0.2740950584411621,0.2409798800945282,0.08180394768714905,0.1654239445924759,0.3852415382862091,0.1872287094593048,0.38116031885147095
ground_rot_315,scene_0237,12,196,0.061224489795918366,0.2860855162143707,0.2520718574523926,0.07214080542325974,0.15908977389335632,0.38964909315109253,0.20256303250789642,0.3644650876522064
ground_rot_315,scene_0238,21,196,0.10714285714285714,0.3552304804325104,0.38646572828292847,0.11607486754655838,0.09400511533021927,0.5065421462059021,0.1849026381969452,0.4860445261001587
ground_rot_315,scene_0239,15,196,0.07653061224489796,0.18931008875370026,0.16814236342906952,0.09079434722661972,0.03901129961013794,0.3376486003398895,0.08399832248687744,0.3047080338001251
ground_rot_315,scene_0240,27,196,0.1377551020408163,0.17693549394607544,0.18800362944602966,0.1267676204442978,-0.06306605041027069,0.3638432025909424,-0.00741767231374979,0.32929059863090515
ground_rot_315,scene_0241,37,196,0.18877551020408162,0.4851855933666229,0.44349098205566406,0.1411353051662445,0.21724632382392883,0.7361520528793335,0.298908531665802,0.6858898401260376
ground_rot_315,scene_0242,47,196,0.23979591836734693,0.12234067171812057,0.14390291273593903,0.12337982654571533,-0.14985275268554688,0.37035807967185974,-0.04137673228979111,0.26933497190475464
ground_rot_315,scene_0243,31,196,0.15816326530612246,0.46784988045692444,0.4965364933013916,0.1497429609298706,0.16114442050457,0.6967491507530212,0.2886016368865967,0.6561107635498047
ground_rot_315,scene_0244,33,196,0.1683673469387755,0.28199997544288635,0.3169538974761963,0.13275091350078583,-0.00616217777132988,0.5783424377441406,0.11027945578098297,0.414015531539917
ground_rot_315,scene_0245,42,196,0.21428571428571427,0.22775645554065704,0.23375171422958374,0.12021671235561371,-0.15076743066310883,0.4394238591194153,0.05713506042957306,0.35909929871559143
ground_rot_315,scene_0246,31,196,0.15816326530612246,0.15303827822208405,0.16727013885974884,0.10132919251918793,-0.1674470454454422,0.30267995595932007,0.054396189749240875,0.27426549792289734
ground_rot_315,scene_0247,39,196,0.1989795918367347,0.4064072370529175,0.417042076587677,0.14311492443084717,0.12951920926570892,0.6703466773033142,0.2245151251554489,0.593933641910553
ground_rot_315,scene_0248,46,196,0.23469387755102042,0.1838059276342392,0.17031601071357727,0.11656780540943146,-0.02164391428232193,0.4680120348930359,0.03575403243303299,0.34999990463256836
ground_rot_315,scene_0249,21,196,0.10714285714285714,0.4353722333908081,0.45525550842285156,0.11684640496969223,0.1965532898902893,0.6094662547111511,0.2675475478172302,0.5827016830444336
ground_rot_315,scene_0250,34,196,0.17346938775510204,0.3598552644252777,0.37652862071990967,0.1277916133403778,0.014124352484941483,0.5601288080215454,0.18510843813419342,0.5112939476966858
ground_rot_315,scene_0251,44,196,0.22448979591836735,0.3268866539001465,0.31659460067749023,0.124406598508358,-0.061130646616220474,0.5883245468139648,0.18006257712841034,0.4594743549823761
ground_rot_315,scene_0252,32,196,0.16326530612244897,0.3611302971839905,0.36227720975875854,0.1376442015171051,0.0865652859210968,0.6816471815109253,0.19741038978099823,0.5475894212722778
ground_rot_315,scene_0253,32,196,0.16326530612244897,0.15321053564548492,0.1788896918296814,0.1016131266951561,-0.04823921248316765,0.319683313369751,0.003622478572651744,0.2769644260406494
ground_rot_315,scene_0254,10,196,0.05102040816326531,0.24251031875610352,0.22657084465026855,0.04981188103556633,0.17349690198898315,0.32300978899002075,0.1792462170124054,0.2954424321651459
ground_rot_315,scene_0255,28,196,0.14285714285714285,0.4673875570297241,0.49211299419403076,0.12564411759376526,0.18237143754959106,0.6613062620162964,0.2607191205024719,0.5817538499832153
ground_rot_315,scene_0256,11,196,0.05612244897959184,0.3002087473869324,0.281238317489624,0.11431792378425598,0.07021273672580719,0.4784201979637146,0.18639406561851501,0.4766359329223633
